0.001um,,0.01um,,0.1um,,1um,
X,Y,X,Y,X,Y,X,Y
0.03938216882377299,0.07759078981782136,0.04085428068968519,0.5031069632220981,0.042217585393751866,0.8297159465632419,0.053496727435091464,0.7421263526009373
0.04148607331353546,0.08168238722000026,0.0429347960712539,0.5351559741376112,0.04447472253198951,0.8202945499421441,0.056356881370655226,0.7340218649782712
0.04328916275394772,0.09041638900006602,0.0451198313665252,0.5986858828111806,0.04685207017778067,0.8239054369124076,0.0593695408248299,0.7340218649782712
0.04485072118098277,0.10100854362316869,0.04741614463927301,0.6680242172181668,0.049356469072734575,0.8282594887043689,0.06254381761204883,0.7234593037206136
0.04646879083643681,0.11214276242584516,0.0498292121331549,0.7480990768603201,0.05199467896075562,0.834100704864499,0.06588901289852143,0.6926748729805102
0.048031289085111395,0.12497785091030252,0.052083418945767526,0.8151584598621959,0.05477379266353299,0.842772385540817,0.06941188169047571,0.6824074959178197
0.04964662755818731,0.1379425534600785,0.0545119114362745,0.9246859679830577,0.05770127607469382,0.855622576998486,0.07312126852867774,0.6997079073244701
0.051316180037278974,0.1527785039879772,0.05661220298178543,1.031626187323399,0.060784963009780035,0.8746210970581128,0.07702875817568915,0.7193401491106949
0.053041739275307795,0.1699122869781917,0.059352765505995574,1.1504046031792747,0.06403451050189611,0.8707879412348912,0.08114490123011732,0.7418004615554955
0.054695498914025725,0.19005762165872986,0.062373953158705336,1.2671165090338907,0.06745708842962019,0.881176225988263,0.08548085465786481,0.7669806783642739
0.056267730322820696,0.21103203666398693,0.06493117433340967,1.3966328232712129,0.07106065618040056,0.9313175970399956,0.09004949347457125,0.7792047242919091
0.0581599230698204,0.23384990615885104,0.06695589949991404,1.5521904966631965,0.07485643755774604,0.9903835224698918,0.09486309547206988,0.7812609233859491
0.060544162596377626,0.2592045266762471,0.06904364104720005,1.7298435340812799,0.07885558461211523,1.0403222423873737,0.0999320488836493,0.8081354926769573
0.06302602057750646,0.2881963936428258,0.07187364611927967,1.9347611576186388,0.08306916319918335,1.076581014247236,0.10527165525855041,0.8385086350783131
0.06545383559632999,0.325589611329064,0.07553297982319943,2.095222666449648,0.08750803568157141,1.1111713208546243,0.11089558916571746,0.8823381029398227
0.06701689679010629,0.36488446624071386,0.0795696114297009,2.1426865884155504,0.09218507083552571,1.1278897991842298,0.11681951903835965,0.9341854283872029
0.06976399318808515,0.40657859359269766,0.08382470097252831,2.080549799699914,0.09711194498931419,1.1473768555574113,0.12306156497966839,0.968019674761148
0.07349398352337164,0.4010801115068977,0.0883082884063295,1.9859036008419075,0.10262463307290216,1.1835744762690579,0.12963750180421027,0.9986831839771088
0.07651703807764851,0.3596337854224397,0.09303120416977083,1.9114482394092185,0.10776832456181062,1.2121332609718938,0.13656535956023932,1.0240018243072087
0.07838199783257387,0.32107054560126524,0.09685735514677753,1.7290477408493983,0.11352501096807638,1.2867463606804368,0.14386396025902873,1.0439841809944916
0.0797116816680218,0.2899811041229765,0.09913807968461907,1.5313335187966015,0.11958943492177987,1.3617589832246506,0.15155396716223002,1.0495012719012746
0.08171242454345795,0.26087971472749905,0.1013272679418497,1.3825260493876126,0.1259790340430024,1.4191593076289504,0.15965648592734064,1.0398654041387656
0.08493988364609935,0.23174100883120743,0.10401157647118951,1.1640718338435465,0.13271207900037424,1.4430447927415966,0.16819460511160084,1.007052398722613
0.08864273629443914,0.2100148930025246,0.10626127863383021,1.0016117999617953,0.1398077959577546,1.4210305434175423,0.17719143110292968,0.9570278439656488
0.09207003404712241,0.19051730906646094,0.10783135995269934,0.8535725179143915,0.14728302168405813,1.3975094413283065,0.1866707916444052,0.8995560358313511
0.09431388476590093,0.17061740239293074,0.11018988690092303,0.7225859815474553,0.15515788898194305,1.3749814615540015,0.19605718715368828,0.8627271721628236
0.09586348532986287,0.15387647498175727,0.112200501313206,0.6411456247649806,0.16345371610041817,1.3540055466947716,0.20717521472791015,0.8120494526929702
0.09747246441723721,0.13661603199428377,0.11385217007836497,0.5714092584639778,0.17219233514656176,1.3427529413673165,0.2182543624826696,0.7874621339012452
0.09887348467255833,0.12254341708196942,0.11548844853081297,0.513788927367041,0.18139834170417776,1.3292564130971136,0.24221205645620905,0.7893419832576823
0.10032856407112324,0.10992040136807543,0.11714765021362972,0.4657140816755967,0.19109558347702268,1.3263403835660101,0.2551557429208218,0.8102680355326408
0.1021846991573994,0.09822407843865039,0.1188712155881249,0.42024792756368545,0.20130869473275165,1.3501242196278613,0.26879102719151665,0.8322709132130663
0.10368904843655656,0.08737942884253364,0.12111182170942109,0.3732049775299357,0.21206725140274796,1.3784079955070798,0.2831541078843165,0.8590115910510273
0.10484904292970361,0.07712642438146242,0.12343632184015005,0.3317427495645301,0.22340120238791733,1.403044801500586,0.2982855985935642,0.8823381029398227
0.10610575744078021,0.06802169938275081,0.1260366853367999,0.2970716331432259,0.2353462499527208,1.3773993059406886,0.3142270040618682,0.9003466032890857
0.10765424174127916,0.05911659857257669,0.13098054911427678,0.26341281817461787,0.24792841248374467,1.3659522843196208,0.33102073868501786,0.9171099592145846
0.1087147730280517,0.05198071898056606,0.13733705356176132,0.2445917608784415,0.26118115458503655,1.3719651236171624,0.3487127782726897,0.9309086261629017
0.11025063383383969,0.04581674954674869,0.1446771364808659,0.24870841841768473,0.27514078739536835,1.3901629169959178,0.3673509103115567,0.942842017228195
0.11243361860642687,0.040481390002921475,0.15096590272629687,0.2731853446719586,0.28984317300894913,1.4348285398303802,0.386986075477914,0.9515788219750293
0.11486291472256986,0.03609282405560919,0.1560424216713884,0.30340338120096344,0.3053311089503501,1.4815798674757181,0.407671091916607,0.9591319203322212
0.11762295997107601,0.032110131110426376,0.1609079912137746,0.33801217256101834,0.3216456742376599,1.537263891629586,0.4294616364908531,0.967169685600843
0.12044921664730336,0.02860834815387191,0.165402924591444,0.3747106253436506,0.3388330886459312,1.5866558357974985,0.45241653878689586,0.976560760208171
0.1241488262212794,0.025519259025321615,0.17015679908027329,0.4186395601087956,0.35694149105506795,1.6190394448447758,0.47659904840315104,0.9838799087089588
0.1299474269781965,0.022415470705460395,0.17403755462690465,0.4668404921666934,0.37601984992962767,1.636915595089621,0.5020736035787128,0.9929969893010963
0.13689774655915155,0.0214616540886994,0.17809955383439824,0.5249128327632262,0.39612111167319963,1.6340422037890745,0.5289100839062718,1.0013185523137067
0.14421072513860136,0.02271279029279077,0.1819206956830074,0.592375476175549,0.41729902124080276,1.6183284736530872,0.5571810086484307,1.0097098521046952
0.15047676505797905,0.02560306179632664,0.18538518890953903,0.6644030581337114,0.4396096557739714,1.5999524083542875,0.5869630507054148,1.0181714730856983
0.15516829751566036,0.02866830685593741,0.18891501404862196,0.7492500123276514,0.4631115794240491,1.5901441826277767,0.6183373228664866,1.0258024864485442
0.1603846911971662,0.03229684023561953,0.19265807766494597,0.8873238174372317,0.4878660284926432,1.6006553064920463,0.6513896881706465,1.0307706507634005
0.16491601319248922,0.03616264459755905,0.19206337843883065,0.8007156953407252,0.5139398302609409,1.6304575565574575,0.6862076845249664,1.0384960927129445
0.16862356352655558,0.040497692128530445,0.19916235857798112,1.0309064826898415,0.5414122208556597,1.6361967739175742,0.7228893638784272,1.0403222423873737
0.17255920134264638,0.04553537804079231,0.20283138065733217,1.1591721399040975,0.5703629026234813,1.5978455653871018,0.7615308344849857,1.0444428287222856
0.17658584948194556,0.051591513045157765,0.2110724690805422,1.3092975028249623,0.600870115884585,1.5258280826369015,0.8022394051763786,1.0453607287518143
0.1796791486716942,0.057531608659646634,0.2197440400644666,1.2671165090338907,0.6330094295675257,1.455777146432371,0.9378993662581014,1.0375842203152652
0.18303960279670922,0.06421592942579477,0.22237652783957917,1.1283853086977025,0.6668654145799916,1.3968957509354871,0.9880405744752052,1.0307706507634005
0.18652412918560898,0.07281125096677353,0.22618358043398792,1.0146000766087835,0.7025309944868875,1.3439330087971808,1.0408638285846106,1.0217554408930212
0.19007527932048257,0.08235786208009087,0.23036810438755986,0.9066393159807541,0.7401061006126359,1.2873116597580638,1.0965193315836157,1.000878841813345
0.19369418537091923,0.093043719130581,0.23487364392524834,0.7808213046769714,0.7796945854582544,1.2239028956671119,1.1551389550492244,0.9964923428211061
0.19784926514070508,0.10554863260757129,0.23930551391926294,0.671954920977644,0.8945360581294093,1.0289612676591973,1.2169108564433262,0.9684449494275386
0.20202601807229778,0.11891881412745456,0.24340347122198844,0.5999362446049821,0.9834780273456171,0.8711704996279287,1.2819609117332824,0.9710005238042851
0.21038053685433158,0.13040123812912963,0.24757058251595912,0.5391601064323137,1.0361145981590507,0.7909284945628885,1.3505195600568953,0.9382976561124893
0.21836569750677898,0.1194123128051253,0.25283381137386546,0.4818893571406459,1.091572544049571,0.7136753945724156,1.4226706565895573,0.9849078804574971
0.22218014553967563,0.10665075880549274,0.2599602342070865,0.43320641126041165,1.1499985541047542,0.6442508198251051,1.498801335385305,0.9055022544313831
0.2263682450209476,0.09456519972895369,0.2689220925300025,0.38338749103842984,1.2086862447447184,0.5823721178595116,1.5788592399590016,0.9650479765483144
0.22970009301044947,0.08454167327920974,0.2780024029915099,0.3440140153747776,1.270373567138689,0.5233933641399146,1.6476110676945235,0.9417186400886086
0.23300168679779065,0.07583316085402969,0.2880693943840396,0.3104201162124905,1.3383731621900088,0.4706149072126494,1.7193992548256882,0.8835015118869247
0.2363506163370929,0.06807649599757862,0.2999188282261421,0.2780894153975302,1.410012588112147,0.4231585764460793,1.8112288056743335,0.9511609537561915
0.2397476799874109,0.06111322876583049,0.3129955047783597,0.249376891007485,1.481978089166562,0.3790198693438882,1.9080898089902325,0.9211470217578632
0.2432758399341826,0.054855894990922936,0.3274164560874678,0.22362891331070556,1.5576090577726063,0.342119700187878,2.010165734238895,0.8677335156615237
0.2483179548670012,0.048763866541253455,0.3441257419509463,0.20187484650964888,1.6409835768247991,0.30762069600197883,2.117479037581879,0.9666409528249554
0.2533494353737094,0.043588408920496216,0.36254314020749895,0.18368345611641015,1.7288209040460214,0.2766005364694717,2.2308198535562656,0.8704055508352879
0.26035199929168806,0.03952199609737711,0.38194590977101966,0.16735170368433008,1.8213599212550824,0.24870841841768473,2.350095751723301,0.8567507601270462
0.26868908628879806,0.035288143603589964,0.40238819827066574,0.15180381672100585,1.9188522969560386,0.22362891331070556,2.475696348686287,0.8723191835058458
0.2771035848433661,0.03188706419933692,0.4239256410956688,0.13715715101647613,2.0215631707741966,0.20107840010682584,2.6079829986961647,0.9027224768076751
0.28781933473025384,0.028645230959542793,0.44661548479036345,0.12408705656300231,2.1297677561754647,0.18135860585092675,2.7475796212691312,0.8124062058345545
0.3003690731503233,0.025605025385554946,0.4705188509748449,0.11260814130952791,2.2437602953587845,0.1640043781063368,2.894500457352646,0.7930156308484757
0.31346463985526035,0.023047772932578727,0.49569895061915903,0.10304749251742457,2.3638567216500843,0.1480504384114546,3.0491924895406344,0.8092010616006142
0.32868343822280277,0.02075706123744142,0.522224847318233,0.09479689616527046,2.4903750724418474,0.13417782328967792,3.212091456111682,0.8507509253875818
0.3462757130621041,0.018770815443739982,0.5501691368479779,0.08747543025493257,2.623665663783138,0.12155169866113612,3.383757575310275,0.8677335156615237
0.36480646326240307,0.017207342180689967,0.5796084071143971,0.0807903640572406,2.7640887464586497,0.110210464072604,3.5647911768540097,0.8120494526929702
0.38432919465235343,0.015753323359705664,0.6106219456522753,0.0748130858444486,2.912028317601484,0.09988352842231861,3.755479090661201,0.7700185929388548
0.404897585890256,0.01437158096985352,0.6432944155663549,0.06936938350735708,3.0678808262745734,0.09076312609780653,3.956300620206475,0.7499908342759907
0.4265685164239148,0.013024935774976444,0.6777152743408684,0.06429354122075014,3.232074601518759,0.08247551111946483,4.16781718493355,0.7427785642703878
0.44939869788666253,0.011830426624501879,0.7139788817574617,0.05945838209695177,3.405055129452049,0.07497756637323179,4.39058631347429,0.7506499575807768
0.47344958612007687,0.010788026645389222,0.7521829046739767,0.05498684835928947,3.5872935696346473,0.06816126851411078,4.62523686057356,0.7652981299215058
0.4987851479546514,0.00991555873437679,0.7924320476591181,0.050762330443828815,3.7792812292130535,0.062073610336743704,4.872467107844951,0.7703568808980402
0.5254753226274778,0.00914573064188663,0.8348356053513818,0.046800663770677105,3.9815394391073817,0.05662906147965444,5.132973389444289,0.7609407579123046
0.5535926277666836,0.008461646957089357,0.8795086910960952,0.0431102920486503,4.1946255071567045,0.05159403093253416,5.4074136052347,0.7503203235520437
0.5832139595217873,0.007839054054782298,0.9265725448695376,0.03969347881381498,4.419109520825998,0.04711002412881186,5.69649403075788,0.7467038889422479
0.6144197441171384,0.007271846112085331,0.9761553966764828,0.036515382350670186,4.655607258320477,0.043015719712214864,6.001013781150827,0.7460482305624584
0.6472943494773482,0.006760510187519797,1.0283918155831073,0.03357699203790691,4.9047603038759355,0.03929450433202544,6.321826336051208,0.7427785642703878
0.6819284798503202,0.006276853618288536,1.0834226328114047,0.03091576416564824,5.167244359898338,0.03592675105365004,6.659800480733868,0.7375768780378852
0.7184171331522146,0.005809907925978955,1.141399179059207,0.02842797474409375,5.4437800724526335,0.03280437830532073,7.015895549326642,0.7237771370478263
0.7568578044550512,0.005382425255511187,1.2024751998988326,0.0262439163339449,5.73511040971338,0.02999286421547965,7.391081825967802,0.7024793628637985
0.7973553381878381,0.004986395998054165,1.2668197352285238,0.02421701517404037,6.0420282968257215,0.027446412087784484,7.7863984700448245,0.6725876644901414
0.8400171563957431,0.004642607263353865,1.33460771999688,0.022336844918722072,6.36537459627683,0.025094104917620083,8.202908724548621,0.6377752060803927
0.8849729789446119,0.004234734415595955,1.406023452889819,0.020593600798049155,6.706010335882912,0.02302416417287229,8.641756251163697,0.5984229809918921
0.9323284624584677,0.0039042411924276594,1.4812598700287778,0.019003091484841698,7.0648748074107335,0.02112496690356755,9.104101807242072,0.5595293348496643
0.9822187828955279,0.003594800862883571,1.5605196068091949,0.01758169549642795,7.4429332202610405,0.019425042266033313,9.59120466708353,0.5213284473395405
1.0347793823045728,0.0033069796829454695,1.6440199453141489,0.01627376361290662,7.841215948186454,0.017885462310812478,10.104377691469935,0.4850960341665397
1.0901514056913646,0.003047552762321587,1.7319906151535596,0.015030086540146675,8.260795419398782,0.0165186156525491,10.644996041634478,0.45217551468594314
1.1484870729426224,0.002806011401376774,1.8246680466717573,0.013887552486390207,8.702826374389415,0.015256226444405786,11.214505222947638,0.42353046589673526
1.2099426996756029,0.0025892942128373686,1.9223045733707635,0.012831869833023654,9.168489918675336,0.014139909772622864,11.814532202041091,0.39409502858262746
1.2746857650877599,0.002392465218841944,2.0251644335851227,0.011866856375676353,9.659048451800686,0.013151405975024606,12.446632405750664,0.36815783310172845
1.3428939220417924,0.0022086574087802732,2.133528182720044,0.010974416205385362,10.175817694740365,0.012302051363021649,13.112522208430947,0.34513830990067706
1.4147522733974907,0.0020380757697168192,2.2476915680849534,0.010140179875391021,10.720205021292111,0.011558205990142355,13.683678268192736,0.33028624752334357
1.4904557703561359,0.0018806686933854097,2.367962436552387,0.009377593427195345,11.330667781234819,0.01105143876555483,0.024759333479203914,0.9398149776350768
1.5702071306135488,0.0017407625878042429,2.494669522059342,0.008668548553280614,11.874338758895677,0.010372546724503499,0.026773556038177732,0.9232943537565437
1.6542249155464384,0.0016126803790729308,2.6281551133949876,0.00802015720343991,12.534151331250465,0.00992427294199524,0.028206708551497855,0.9070641391817892
1.7427411667229258,0.001490090116801711,2.7687855899170963,0.007410493200712158,13.204511794694143,0.009543805287199357,0.22899453954174537,0.7870830124474852
1.8359933444685956,0.0013774236030322771,2.916942702251465,0.006841161401874505,13.925931882777522,0.009177059863664676,1.7643259679589733,0.9070641391817892
1.9342353444669098,0.0012732758648602571,3.0730276693157905,0.006315570105644232,14.501496867797798,0.008675743422676588,1.7796435897543716,0.9737483316052501
2.0377330408372627,0.0011780371923579397,3.237464708885574,0.005830358825970399,0.8465550292445192,1.1122773505343024,1.8587057712552677,0.9398149776350768
2.1467693187706653,0.0010894435767217076,3.410699796351435,0.005384789886277057,0.8070185596586915,1.1835067295194694,1.9582653226604823,0.8754546077356458
2.261640601962649,0.0010070701629571821,3.5932075829094017,0.00496672342752661,0.9437805540893897,0.9398149776350768,2.0630196023747085,0.9070641391817892
2.3826578639489098,0.0009313340253254288,3.7854803817869835,0.004583127574374247,,,2.173426029622498,0.9070641391817892
2.5101498989087934,0.000861671968047708,3.9880406104324804,0.004231016021803066,,,2.5413787388787736,0.9070641391817892
2.644465280338317,0.000796520487906926,4.201438632060175,0.003907672402836941,,,2.677504924693891,0.844946610828334
2.7859677312318567,0.0007362951461597975,4.426256695850643,0.0036074545768275184,,,1.4573206344702445,0.9232943537565437
2.9350450669845722,0.0006794287293189144,4.663103436989634,0.0033317649050993944,,,1.383260311961678,0.9566312071481785
3.0920969792861697,0.0006277809588104846,4.912619655354969,0.003081201424330301,,,1.3130076341526957,0.9398149776350768
3.2575526137094615,0.0005800592692629888,5.17549714950902,0.0028407338790204066,,,1.246281227800186,0.9737483316052501
3.431864490793319,0.0005352594462974734,5.452438378079314,0.0026213349630545345,,,0.8502740818614983,1.045334913316397
3.61550380908707,0.000493919656201171,5.744190817919391,0.0024241989611717483,,,0.8957781204327575,1.045334913316397
3.8089686284428694,0.0004559729016829602,6.051559542598215,0.0022389363053084994,,,1.5486931035204305,0.9398149776350768
4.012783491022934,0.0004213114533691816,6.37540535094115,0.002052449092671755,,,1.6315197725547712,0.9911717349579815
4.227506659410551,0.0003889430264479437,6.716538911322691,0.0019005985670843269,,,2.5858711082011636,0.9398149776350768
4.453717157026623,0.0003593769523271524,7.075927713763864,0.001759209844695773,,,3.2982732137533914,0.8754546077356458
4.69203070116408,0.00033220426801011834,7.454540527182589,0.0016304863175539324,,,3.474864109783314,0.844946610828334
4.943098873946869,0.00030681648179024795,7.853400990620149,0.001514504060517915,,,2.099113839525049,0.9566312071481785
5.207604453903598,0.0002831200686899627,8.273598194199762,0.0014080083616119445,,,1.6602127007617702,0.9070641391817892
5.4862667777607745,0.0002610244058072162,8.716278101783287,0.001309001143048243,,,1.6893537104455798,0.8754546077356458
5.779845294954098,0.00024033626842761622,9.18261575015625,0.001222849793577861,,,1.6034300398879746,0.9737483316052501
6.089121872537298,0.00022196923828598098,9.673876636401753,0.0011473970950917466,,,1.5353290516945424,0.9070641391817892
6.414956542706551,0.00020455612980553486,10.191377265866729,0.0010837165143431219,,,1.4446806004803832,0.9566312071481785
6.758204531236798,0.00018950525434521725,10.736540648205834,0.001026722115451452,,,1.4074929952749518,0.9737483316052501
7.119824745955532,0.00017533061289151048,11.347877456373912,0.0009894644872764286,,,1.1829722143660797,0.9737483316052501
7.5007842929584845,0.00016257284924110223,11.892282228940378,0.0009401706436950294,,,,
7.902114695967253,0.00015114118018559256,12.37594083564364,0.0009137486211325675,,,,
8.3249229318709,0.00014038997361594138,,,,,,
8.770339284952435,0.00013074765287650645,,,,,,
9.239571863013227,0.00012208891547307114,,,,,,
9.765824783449087,0.00011475893847677513,,,,,,
10.475591018785865,0.00010510636851294495,,,,,,
