0.001um,,0.01um,,0.1um,,1um,
X,Y,X,Y,X,Y,X,Y
0.01815384619019045,0.036148992785466655,0.015899529457159965,0.257723175478609,0.08030384498983943,0.8956949253104876,0.09168973549528198,0.6747191041305093
0.018708658866735627,0.036519817096198705,0.01635775810460124,0.2637175874231269,0.0818394458456434,0.9067959109583028,0.09344306170665838,0.6747191041305093
0.01918285203113983,0.03535633255647152,0.016829193022951456,0.2698514240604137,0.08340441104867935,0.9146483614057912,0.09507971505476209,0.6774950921846848
0.019769112891106666,0.035971324174852354,0.01731421482043381,0.27635476918639473,0.08499930211523267,0.9225688105917882,0.09705093858476312,0.6814006736153677
0.020338863957363947,0.03692908632603812,0.01781321507450122,0.28278253543698095,0.08662469129911801,0.9271255379999089,0.0989067837733241,0.6814006736153677
0.020925035400159574,0.03797466565028937,0.01832659664797247,0.2898354230485079,0.0882811617970065,0.931704771875226,0.10083221759985851,0.6864552363534688
0.021528100459091745,0.03901779526040204,0.018873916453160642,0.2880051956941857,0.08996930795767923,0.9340028634552129,0.10272561731479889,0.6881484089617047
0.02214854601264914,0.040122512545903356,0.019398173592087887,0.28255041841775386,0.09168973549528198,0.9397729220117949,0.10468997588170878,0.6932530257325783
0.022786872971287325,0.04108945406683857,0.019957234089562598,0.28793763189919486,0.09344306170665838,0.9444146235108886,0.10652361870558777,0.6978222425028626
0.023443596681833805,0.04129240200891239,0.020532406858553634,0.2941513122654793,0.09522991569283852,0.9502490035674883,0.10873210096252733,0.703142953848643
0.02411924734354807,0.04281163713898633,0.0211241562589909,0.3004990835577731,0.09705093858476312,0.958477738526607,0.11081131780840246,0.7140529674962244
0.024814370436172586,0.04435033406480304,0.021732960033780394,0.30723602868649336,0.0989067837733241,0.9748750884487153,0.11346633955552639,0.7175797989807539
0.025529527160320413,0.04586893921246614,0.022359309694505086,0.314382065579467,0.10079811714380406,0.9860200387318708,0.11563608632354795,0.7175797989807539
0.026265294890554777,0.04740060319652191,0.02300371091824193,0.3182784266052017,0.10272561731479889,0.9775548472757004,0.11784732381961964,0.7158142111452885
0.02702226764152668,0.04882278203953164,0.02366668395581502,0.3222230780103984,0.10468997588170878,0.9872353211163661,0.12010084544532151,0.7158142111452885
0.027801056547546606,0.05037028824509837,0.024348764051814943,0.3313462332704493,0.10669189766488602,0.9970116581958475,0.12220440933993405,0.7187592762649565
0.02860229035597757,0.05179643054065027,0.025050501876723075,0.34072769393312063,0.10873210096252733,1.0044073919720276,0.12486463194305472,0.7231571906035396
0.029426615934848105,0.0533504991113165,0.025772463971489756,0.35008717453527144,0.11081131780840246,1.0081258063039638,0.12712327843820426,0.7229027348890761
0.03027469879509446,0.05486102060964959,0.026515233204925583,0.35911348106823965,0.11293029423451105,1.01685572870786,0.12955417841798744,0.7229027348890756
0.031147223627854274,0.05627550370058693,0.027279409244274445,0.3680701410608542,0.1150897905387621,1.0218781555619993,0.13182331724965649,0.7258769642299937
0.032044894857245,0.05772645644506548,0.028065609039348998,0.3769405302619553,0.1172905815577723,1.0294583465538543,0.13476888423927552,0.7306612047237409
0.03296843720907359,0.05906912250288655,0.02887446732061879,0.38634181521775623,0.11953345694488046,1.0383729992958632,0.13712935853861768,0.7300614544575397
0.03391859629593658,0.06034383134982985,0.02970663711165347,0.3950032845947562,0.12181922145347888,1.0435017036823784,0.13975159861136133,0.7300614544575397
0.03489613921918294,0.061696690985364795,0.030562790256334852,0.4038589370728692,0.12414869522576218,1.048655739629616,0.1424239821622951,0.7300614544575397
0.03590185518822553,0.06292467410492722,0.03144361796126328,0.41189716326440895,0.12652271408699786,1.0577366332820952,0.14514746805419854,0.7300614544575397
0.036936556157701396,0.0641770984468282,0.03234983135379617,0.4207858844066328,0.12894212984542408,1.0616524776775529,0.14792303348559235,0.7300614544575397
0.0380010774829951,0.06545445047813722,0.033282162056169774,0.42916101692588005,0.1314078105978821,1.0695277106531966,0.1507006916200805,0.7334092007338793
0.039096278594654574,0.06664767836109188,0.0342413627761667,0.4373435637047485,0.13392064104129323,1.0748102935640063,0.1536344055500819,0.7372910649818496
0.04022304369224357,0.06780695480785415,0.035228207914807144,0.4449507618099713,0.13648152279009174,1.0801189680682657,0.1565722614481835,0.7427602171099493
0.041382282458191325,0.06887318979255894,0.036243494191553705,0.4526902802871275,0.13909137469972832,1.0881311836414422,0.1595662961510725,0.7445922684768798
0.04257493079221551,0.07007117700986787,0.03728804128753477,0.46056442073012666,0.14175113319635918,1.090815107977275,0.16278268255088915,0.7522304595704182
0.043801951566911294,0.07117301590764882,0.03836269250730574,0.46857552476703557,0.1444617526128398,1.098906666457377,0.16555913455526197,0.7532901342139604
0.04506433540511699,0.0722328409927411,0.03946831545968262,0.47555300196222405,0.14722420553114385,1.1043343571277358,0.16889631892059195,0.76222371581328
0.04636310147968329,0.07354963823583091,0.04060580275819709,0.48342767988934193,0.15003948313132967,1.1138974029156685,0.17559557237386644,0.7704493828639184
0.047699298336292224,0.07470617442922949,0.0417760727417391,0.4898212047383876,0.1529085955471798,1.126314530249619,0.1788323580601146,0.7726215914425651
0.04907400473998987,0.07600562117025922,0.04298007021596843,0.4975234309513521,0.15583257222864183,1.1388700770204263,0.1821904230103157,0.774527297227711
0.05048833054611654,0.0773911958069592,0.04421876721609414,0.5041033777584902,0.15881246231119903,1.148732186826898,0.1856743380025471,0.7802726640402174
0.05194341759633718,0.07912624349304395,0.04549316379163726,0.5120301849539628,0.161849334992305,1.1501480140274778,0.189224873750538,0.7821972415388554
0.05344044064049579,0.08109973348108858,0.04680428881381072,0.5183761400038385,0.16494427991501615,1.1444951539086412,0.1928433042018755,0.7912415593691039
0.05498060828503782,0.08332746957613248,0.04815320080616818,0.5260951895577065,0.16809840755896038,1.1360679145891277,0.20219500102062624,0.7899431393327847
0.056565163968766326,0.08674871076404331,0.04954098879919222,0.5334909158636991,0.1713128496387822,1.1277027274000282,0.20606145120922992,0.7899431393327847
0.058254470233235635,0.0929327829907052,0.050968773209512264,0.540546547076408,0.17458875951020636,1.098906666457377,0.20978884756892446,0.7902211927087137
0.05940861051789928,0.10364531886458801,0.052437706744461535,0.5494974525386358,0.17792731258386735,1.0486557396296154,0.2140175726344926,0.7821972415388554
0.06029939403421315,0.11910279050527914,0.053948975332703736,0.5581380618915135,0.18132970674705165,0.9945585349919491,0.21776608611861695,0.7828398216955949
0.061286397881241114,0.13628877506691991,0.05550379908168048,0.5683128612080186,0.18479716279350478,0.9502490035674878,0.22228088333636215,0.774527297227711
0.06220533728297001,0.15491528066002822,0.0571034332626529,0.5772493347098127,0.18833092486145747,0.913522433252848,0.226531423453381,0.774527297227711
0.06326632319790597,0.17168164544107192,0.058749169324132086,0.611704209653568,0.19121946154381517,0.8195148206757841,0.23049911678313917,0.7777139248355174
0.06489182902361355,0.1930278449636689,0.06032795534484958,0.6740988437577049,0.19467838469843016,0.7079226711104875,0.2352778993277196,0.7841265660941561
0.06676202871245347,0.20428072165427888,0.06165650417546512,0.7623176088027966,0.19684139421115812,0.6433369680159173,0.24002040857828624,0.7824725684235679
0.06868612805135352,0.20545834641103786,0.0628256057190524,0.8782153234817217,0.1995789830448995,0.5972601744527682,0.24461017068581506,0.7824725684235679
0.0706656804424953,0.20078819157661232,0.06407753383004557,0.9755500607483415,0.20155768305873276,0.5409906096050123,0.24911911523653996,0.7824725684235679
0.07270228405752242,0.19286940148719478,0.06582028678514026,1.0953030344203263,0.2047968128130029,0.5107703469997307,0.2537970056271576,0.7821972415388554
0.07479758312780832,0.1823948370144098,0.06771724487242313,1.1744858284640771,0.2090097323195842,0.4850181944958938,0.25865020909569464,0.7821972415388554
0.07695326927190975,0.16981880955720166,0.06966887379389208,1.235830180859832,0.21300649640805241,0.4732157074867308,0.2635962173782554,0.7821972415388554
0.0791710828612781,0.15426242872130502,0.07167674917745923,1.2802472652602064,0.2170796881489634,0.4685755247670351,0.26863680512400984,0.7821972415388554
0.08145281442533062,0.1393279130903518,0.0737424920610503,1.3132559130907735,0.22133555681904896,0.4384222912069035,0.2737737809176479,0.7821972415388554
0.08380030609701632,0.1282385424954072,0.07586777020133309,1.3284407069505402,0.22462390900626467,0.4009322408330847,0.27900898792830875,0.7821972415388554
0.08621545310004346,0.12167302304505143,0.07805429942016397,1.3240843665651252,0.2283624262047146,0.3722648848837442,0.28434430457091675,0.7802726640402174
0.08870020527896905,0.11745168152729205,0.08030384498983943,1.2929252241445328,0.23009924011795588,0.34067173950384216,0.28987967961311795,0.7824725684235679
0.0912565686733865,0.11319074557772245,0.08261822305827071,1.2552630749887728,0.23383395402146553,0.32461329690294216,0.29532296069738956,0.7821972415388554
0.09388660713748123,0.10521336564672534,0.08499930211523267,1.2186980020231453,0.23864420283670254,0.3074884250962285,0.3010720589552222,0.7802726640402174
0.09659244400626263,0.09596843936424428,0.08744900450086998,1.1890420684928151,0.24320764861137326,0.3003757285726728,0.3062900707489284,0.7833542658765175
0.09937626380981694,0.08724879431860193,0.08996930795767923,1.1802868177274999,0.2478583583425567,0.3011166187704078,0.3097909469288193,0.7703409328897168
0.10224031403696587,0.07841472539385086,0.09256224722721904,1.1706343505472487,0.252598000725025,0.3082468590787386,0.3139259087636323,0.7848996277139498
0.1041601546004375,0.07057439797019666,0.09522991569283852,1.1235432604391522,0.2574282763629698,0.31788662724698885,0.3175641852380096,0.7713537266003522
0.1071983312389874,0.06422982035351499,0.09797446706974895,1.063179218146813,0.26235091838018737,0.327424304096206,0.32312631556117083,0.7759596606418678
0.11028781551988752,0.05815466558404629,0.10079811714380406,0.9900768081814697,0.2673676930419305,0.33476489077750105,0.32930526062627075,0.774527297227711
0.11346633955552639,0.05295766439961752,0.10362133080050535,0.9092316440812087,0.27248040038865173,0.33476489077750105,0.335602361843559,0.7740504305609945
0.11673646949520379,0.048542944701073794,0.10669189766488602,0.8271172380203681,0.2776908748818664,0.3258150470545127,0.3416729927864152,0.7682832814018228
0.12010084544532151,0.04445972615161053,0.10976678639613131,0.7488846475224846,0.2830009860623646,0.31129934832176676,0.3480103499418719,0.7751635764749663
0.12356218360084664,0.04082040758025676,0.11081131780840246,0.7044433034239517,0.28841263922101135,0.29198539352292746,0.3524328540292052,0.7637901098895857
0.12712327843820426,0.03744822700745616,0.11409494250258731,0.6684079133060713,0.29392777608237214,0.2725236932008746,0.3586057083855768,0.7669325616268656
0.1307870049713695,0.03432642344380527,0.1172905815577723,0.6144227212331593,0.29954837550141306,0.25373332882140914,0.36546310397806375,0.7669325616268656
0.13455632107298143,0.031361681009618954,0.12067092716420255,0.5636651593456132,0.30527645417352217,0.2385779596270725,0.36923211896185465,0.7550595769345807
0.13843426986235147,0.028442020629610043,0.12414869522576218,0.5171006879798455,0.3111140673581085,0.22682849876050187,0.3730400037352185,0.7700879423125477
0.14237581578392486,0.02534425355021287,0.12772669348339502,0.4732157074867311,0.31706330961603785,0.21806170944757827,0.37903493757894446,0.768067006485558
0.14451062467301426,0.022869143301622073,0.1314078105978821,0.43234449086242516,0.32312631556117083,0.21275537141292813,0.38191769357401983,0.7538205311947582
0.14722420553114385,0.0204370005216137,0.13519501848197277,0.3940313885140131,0.32930526062627075,0.20963375143353113,0.3886683202621421,0.7664603709428592
0.14998874126605347,0.01797655904278893,0.13909137469972832,0.3564692276282049,0.335602361843559,0.208346633031973,0.3961005846237545,0.7594122972668055
0.15218621446476213,0.015902555008562656,0.1430516299256841,0.31604605956720905,0.3420198786401956,0.20860342293790463,0.40367497158878274,0.7594122972668055
0.1543636607494979,0.014140635164336338,0.1451965720949886,0.2845795736134411,0.34856011364897144,0.21040983607012217,0.4107453306045278,0.7600361594426012
0.1565722614481835,0.012563605730715917,0.14787300738259782,0.25498656175159307,0.35522541353450254,0.21170970047365742,0.41550570568533657,0.7479013558952498
0.15881246231119903,0.011162453957865484,0.15003948313132967,0.2269216501819493,0.36201816983522406,0.2124934704764903,0.4216788172979825,0.7607497723703374
0.16108471546662087,0.009917565150650945,0.15218621446476213,0.20227761850366383,0.3689408198214843,0.21433356969525266,0.4286970083608338,0.7605356181679747
0.1630030748113576,0.008898770270905422,0.15399860147996022,0.1813196240122071,0.3759958473700477,0.21406972600359658,0.431344250227902,0.7445922684768793
0.16533528631222702,0.007938866945815679,0.15620197899234775,0.16152189647732054,0.38318578385532104,0.21144908675359567,0.43959258005419977,0.7552146007822198
0.1677008665731095,0.007041912854926681,0.15843688193688493,0.1421010330523185,0.39051320905762144,0.20783400115275336,0.44736264531366454,0.7605356181679747
0.17044585933976428,0.0062017606299135985,0.16070376137239686,0.12552961929677295,0.3979807520888114,0.20252692827110141,0.45076506873138,0.7420286593460222
0.17294304815919456,0.005481743514228592,0.1630030748113576,0.11061787220992807,0.4055910923356378,0.19590218925841177,0.45873261449909547,0.743217806919241
0.17500262849605272,0.004941294842355894,0.16533528631222702,0.09755757989756715,0.41334696042110586,0.18786730067063456,0.46750467510838667,0.751502798087386
0.1778671393312297,0.004398879450602291,0.1677008665731095,0.08596865000208245,0.42125113918423884,0.18016196140980661,0.4757681035635466,0.7434924961085009
0.1804730567375105,0.00389228197988935,0.17010029302675284,0.07613055069554589,0.429306464678573,0.17150048148400207,0.47938656512694217,0.7261154305427924
0.18305522482855655,0.003478132177537828,0.17253404993690527,0.06719722188654835,0.4375158271897454,0.16305444481345605,0.4878600131889812,0.7400205885643613
0.1856743380025471,0.003118274807392958,0.17535815412167405,0.059020636663325875,0.44588217227254134,0.15483352330943853,0.4964048715167004,0.7439810831445485
0.18833092486145747,0.002800244471377641,0.17792731258386735,0.05192418875815861,0.45440850180777187,0.1477532786555501,0.5027131683062099,0.7229027348890753
0.19102552157038202,0.002512585687579483,0.1804730567375105,0.0461333616109453,0.4630978750793618,0.14064988098474082,0.5115181793473412,0.7255789914673251
0.19375867196574487,0.0022581826861767713,0.18305522482855655,0.040988354453430555,0.4719534098720338,0.13388798679140962,0.5204774099799253,0.7366858727126664
0.19653092766506003,0.0020278724528496436,0.18523523116953997,0.03688665567601103,0.4809782835899833,0.12776554197172266,0.5270916197969183,0.7193497417177509
0.1993428481782616,0.0018195565970566935,0.18826723321031869,0.03290694917260664,0.4901757343969447,0.12207333673917178,0.5363236189260374,0.7101059973954568
0.202263404498212,0.001625950633015039,0.19102552157038202,0.029151393910514356,0.4995490623780584,0.1170665235741405,0.5465794044156974,0.7220128447680243
0.20606145120922992,0.0014410626069351635,0.19375867196574487,0.0260710031354769,0.5091016307239565,0.11254197064812346,0.5562405266331509,0.723258997966118
0.21000183713801246,0.0012827163977613177,0.19653092766506003,0.023335267681649174,0.518836866937488,0.10779322799110318,0.5604710224367775,0.7008083705120299
0.2140175726344926,0.0011523662322729562,0.1993428481782616,0.020869459579290955,0.5287582640635242,0.10349951804849569,0.5703776874215135,0.6979655147588608
0.22018561572666134,0.0010617365095735493,0.20219500102062624,0.018710246398995795,0.5388693819422771,0.09986767819572591,0.5812846678412777,0.7096687941087481
0.226531423453381,0.001017353838980175,0.20515734400654123,0.016802003438787672,0.5491738484865852,0.09624465828923495,0.5914658571179134,0.7076320685917943
0.23306011903847237,0.001004899404383825,0.2090097323195842,0.014964986821275403,0.5596753609836252,0.09286739439292124,0.598982185787617,0.6898457578560685
0.23977697335842282,0.0009917826808721287,0.21300649640805241,0.013320610704594905,0.5703776874215135,0.08994037999299521,0.6094733467354607,0.6906960016286184
0.24668740919777496,0.0009756272774675305,0.21738829909052593,0.012269966451682102,0.5812846678412777,0.08678433576601859,0.6201482601564909,0.7012689076208486
0.2537970056271576,0.0009597350335878937,0.22333598222077825,0.01152572419839291,0.5924002157146794,0.08415264004271904,0.628029083861167,0.6898457578560685
0.2611115025074919,0.0009441016625599748,0.2297725843437367,0.01121758725449087,0.6037283193483848,0.08150029913440551,0.6383808800698715,0.6883906314442155
0.26863680512400984,0.0009271989218222269,0.23639469104359903,0.01103486108794477,0.6152730433149864,0.07893155527415056,0.6488301456817375,0.6802027022592261
0.27637898895382673,0.0009083582931570609,0.24320764861137326,0.010819514352574845,0.6270385299113898,0.07644377363231294,0.6605666791715384,0.6902707488309573
0.28434430457091675,0.0008884401865327185,0.2502169574195895,0.010608370136481332,0.6390290006450864,0.07412565077793706,0.6722425955501952,0.687132004900636
0.29253918269245055,0.0008703871331353126,0.2574282763629698,0.010401346426959264,0.6512487577488509,0.07187782395046631,0.6773553468570954,0.674386750845098
0.30097023937056955,0.0008513016424728222,0.2648474274270802,0.010198362811792209,0.6637021857243973,0.06978406533545815,0.6882407759061059,0.6819604487314141
0.30964428133378946,0.0008319511972336927,0.27248040038865173,0.009966549725486941,0.676393752915561,0.06783480101879699,0.7025096071809039,0.6843446278436365
0.3185683114823429,0.0008130405957729255,0.2803333576513664,0.009732010937642206,0.6893280131115579,0.06577774136446769,0.7148140488341223,0.6881484089617039
0.3277495345419015,0.0007952125763685561,0.28841263922101135,0.009510798226048648,0.7025096071809039,0.06386167455709553,0.7238978822694783,0.6697509578307739
0.33719536288023694,0.0007752249322070998,0.29672476782401846,0.009271744599027574,0.7159432647365789,0.062001421645642533,0.7365769391310869,0.676800026263866
0.3469134224915233,0.0007576037426659789,0.30527645417352217,0.009060993935357376,0.7296338058330316,0.060269548356014765,0.7495963829191502,0.6817364835230695
0.35691155915310396,0.000739168128430513,0.3140746023871857,0.00883324612563825,0.7435861426956373,0.05858605113602734,0.754225206749422,0.6648193933878511
0.36719784475970335,0.0007205891597803588,0.32312631556117083,0.008618296926144936,0.757805281483224,0.056879474023037745,0.7657931804003624,0.6850072617394369
0.37778058384018737,0.0007024771729477748,0.33243890150475036,0.008394779925733196,0.7722963240843055,0.05522260849473602,0.7785386222727256,0.6803942360462933
0.3886683202621421,0.0006853830148274451,0.3420198786401956,0.00819050041180439,0.7870644699476593,0.05374624783201606,0.7844598096310466,0.6625304399036224
0.3998698441296799,0.0006676074894631876,0.3518769820726971,0.007978078386941912,0.8021150179479131,0.05218065133454567,0.7983256121737305,0.6788873662337696
0.4113941988800389,0.0006513618541220254,0.36201816983522406,0.007771165563517453,0.8174533682868025,0.05078561652751051,0.8116674130077223,0.6898457578560685
0.42325068858471376,0.0006339478810259562,0.3724516293133636,0.007569619059452246,0.8330850244307875,0.049367032075303005,0.8147481409129894,0.6644919165041454
0.435448885461001,0.0006175063346277992,0.38318578385532104,0.007373299698338612,0.8490155950857208,0.04798807265840357,0.8291493080667685,0.665638791844189
0.4479986376000335,0.0006014912025391688,0.3942292995724281,0.0071761766372266085,0.8652507962092723,0.04670512524458541,0.8436718415362463,0.6730589740037952
0.4609100769175384,0.0005858914256322308,0.4055910923356378,0.006984323604841489,0.8817964530618443,0.04545647706337734,0.8543931955654719,0.6577600597654368
0.47419362733373466,0.0005702277857389651,0.4172803349736639,0.006803183981150495,0.8986585022966971,0.04418675039619582,0.8702404967739572,0.6759074177868712
0.4878600131889812,0.0005549829087836295,0.429306464678573,0.006615867822128196,0.9158429940900467,0.04305843499325259,0.8632045385467016,0.6534531630905416
0.5019202679019661,0.0005405893324060526,0.44167919062480326,0.006438994485851879,0.9333560943118938,0.041907280034167625,0.8859820692063494,0.6915472933375578
0.5163857428774223,0.0005261368310337855,0.45440850180777187,0.006261705775389646,0.9512040867383652,0.040736692376566325,0.8859820692063494,0.665638791844189
0.5312681166705743,0.0005120707131570744,0.46750467510838667,0.006094300860259769,0.9693933753063593,0.03969647473074916,0.9029241573949333,0.6615518739127259
0.5465794044156974,0.0004987900718906599,0.4809782835899833,0.005926502806843442,0.9879304864113068,0.03868281920098865,0.9029241573949333,0.6422812580377367
0.5623319675264171,0.00048545506180751926,0.4948402050343829,0.0057727979459330685,1.0068220712488694,0.03769504751960469,0.9201902186775177,0.6562763716328072
0.5785385236755733,0.00047247655940955253,0.5091016307239565,0.005613852025752157,1.0260749082014176,0.03668728119247422,0.9364551384570188,0.6553877656563144
0.5952121570627013,0.00045984503356563976,0.5237740744767954,0.005450323827536261,1.0456959052701436,0.03579452878732842,0.9422378315964773,0.6399122403813219
0.6123663289774324,0.00044791887420519635,0.5388693819422771,0.005313330102252144,1.065692102553682,0.03488051004167034,0.9557191595404239,0.6637284309495325
0.6300148886673262,0.00043594389105985204,0.5543997401645279,0.005162793717888463,1.0860706747741293,0.03403172380785148,0.9693933753063593,0.6864552363534681
0.6481720845189234,0.00042428905566801805,0.5703776874215135,0.005024767902690783,1.1068389338513598,0.033203592033209384,0.9753794649657712,0.6625304399036224
0.6668525755610374,0.0004129458089709597,0.5868161233476881,0.004894449690287649,1.128004331526581,0.03235573325228082,0.9889334896263401,0.6344184578848305
0.68607144329957,0.0004022359889978529,0.6037283193483848,0.0047518772577690195,1.1495744620360475,0.03160729366029107,0.9879304864113068,0.6664592002196671
0.7058442038934177,0.0003914823247383441,0.6211279293143533,0.004628636510776512,1.1715570648359046,0.030800196601501097,1.0053927564757472,0.6300574103827332
0.7261868206812812,0.0003813291638888636,0.6390290006450864,0.004508592033572841,1.1939600273791404,0.030087739047289848,1.0116011454914913,0.6174574616469598
0.7471157170695079,0.00037143932699737947,0.6574459855898509,0.004380855354269353,1.2167913879456376,0.029391761769913195,1.0260749082014176,0.6323380167067818
0.7686477897913656,0.000361509002698802,0.676393752915561,0.0042637344378474865,1.240059338526343,0.02867653935062569,1.0467575552236166,0.637551960710931
0.7908004225484451,0.0003518441627835613,0.695887599910929,0.00415315375813003,1.2637722277625891,0.02801320536762138,1.066774053783854,0.6566806816279043
0.8135915000452181,0.00034243770960250947,0.7159432647365789,0.004045441007197786,1.2879385639416234,0.02739894333511148,1.0581491073372489,0.6344184578848302
0.8370394224280758,0.00033383054808318845,0.7365769391310869,0.00393082624570913,1.3125670180494176,0.026765162180755017,1.084528856309438,0.6710722087843981
0.8611631201404955,0.00032463899068822306,0.757805281483224,0.0038288795967238425,1.3376664268818559,0.026242836593569432,1.0920875008174638,0.6470456368239114
0.8859820692063494,0.00031621942310576946,0.7796454302809324,0.003726515594497599,1.3632457962154154,0.025667394478565225,1.1031760325796542,0.6226509599869061
0.9115163069536704,0.0003080182184443114,0.8021150179479131,0.003626888264628649,1.3893143040384768,0.02510457042131327,1.1042213371273262,0.6502415074774281
0.9377864481915891,0.00029978343936545615,0.825232185078988,0.00352992444296331,1.415881303844429,0.02461465149618969,1.1126195093375895,0.6033232989748666
0.9648137018534945,0.0002917688147528531,0.8490155950857208,0.0034327329088041864,1.4429563279877367,0.024134293401989148,1.1244488656745721,0.583444596304878
0.9926198881198459,0.00028396845883973823,0.8734844492641367,0.003343704395448727,1.4705490911041983,0.023547006806177297,1.1441435649616631,0.582726378545594
1.023648312753628,0.000276558264474982,0.8986585022966971,0.0032516401699336185,1.4986694935965954,0.023087483935610033,1.166022316069286,0.5965249497768995
1.0481747653355462,0.00027164035606524496,0.9245580782010376,0.0031699102921762395,1.5273276251869994,0.02263692871304627,1.1895258905066932,0.6202888546829914
1.0809397865672368,0.00026222679254212194,0.9512040867383652,0.003085163646059977,1.5565337685370086,0.02219516613368025,1.1799084864593405,0.5979963053025082
1.112092757332741,0.0002554258959614071,0.9786180402947368,0.003005149400802923,1.5862984029372122,0.02176202460794754,1.212272459810992,0.6438654735485246
1.1441435649616631,0.00024859715760013664,1.0068220712488694,0.0029248075900504514,1.616632208067204,0.021337335894876092,1.20247114808291,0.6220376999690673
1.1771180853500598,0.00024195098360819598,1.035838949840496,0.002844277102389751,1.6475460678274974,0.020869459579290935,1.234200966706099,0.6502415074774281
1.2110429401441576,0.00023586955292086948,1.065692102553682,0.002775064145159754,1.6790510742447176,0.02046218938771196,1.234200966706099,0.6258805082661911
1.2459455182330743,0.00022975223584429115,1.0964056310299684,0.0026986566338897265,1.7111585314514675,0.020062867126376126,1.2477168143999158,0.6045135047891239
1.2818539978609647,0.00022397742031468026,1.128004331526581,0.0026243528966130546,1.7438799597422996,0.019671337690401133,1.2488990772680177,0.6313003559053532
1.3187973693764357,0.0002187066501773618,1.1605137149354439,0.0025562898567225018,1.7772270997072475,0.019335022359246508,1.2595899815850817,0.5788632527354661
1.356805458637614,0.00021355991494410338,1.1939600273791404,0.002492037588149188,1.8112119164444023,0.01895769690764506,1.2607834947661776,0.6069009649838467
1.3959089510917562,0.00020819209291273344,1.2283702714004507,0.0024254136751278806,1.8458466038530346,0.018610644633391772,1.2717768653424526,0.5585965759647493
1.436139416548826,0.00020312592323106437,1.2637722277625891,0.0023625101578705894,1.8811435890088286,0.018315009370126607,1.2838789859279622,0.5387739389796328
1.4775293346690717,0.00019818303428923692,1.3001944778777164,0.0023050205713690685,1.9171155366227641,0.01797972256362062,1.3063661005676295,0.5330530093254329
1.520112121185143,0.0001935192730163936,1.3376664268818559,0.002247083948716853,1.9537753535852702,0.017672328300799206,1.3125670180494176,0.5235094853879017
1.5639221548799496,0.00018896526215325652,1.3762183273748394,0.0021960067831999753,1.9911361935972751,0.017370189471285,1.33269859220527,0.5414985563493895
1.6089948053420287,0.00018436696032240478,1.415881303844429,0.002140810218830747,2.029211461889809,0.01709425918308341,1.356805458637614,0.5627401900641038
1.6553664615208148,0.00017988055408276737,1.4566873777943623,0.002088715503449823,2.0680148200338615,0.016802003438787655,1.3472019558438804,0.541879829362734
1.7030745611049043,0.00017579179325146938,1.4986694935965954,0.0020395626054234488,2.107560190842209,0.016494414730420275,1.3762183273748394,0.5853641743330729
1.7521576207469824,0.00017151405608673402,1.5418615450885975,0.001989931660794858,2.1478617633649835,0.01625240300479852,1.397326157246538,0.6043433317412474
1.8026552671598606,0.00016761546928217074,1.5862984029372122,0.0019431034030254516,2.188933997980763,0.015994229065331947,1.4203582683200837,0.6064028011112426
